"collectionCode","catalogNumber","verbatimCountry","Country","verbatimStateProvince","StateProvince","verbatimCounty","County","verbatimIsland","Island"
"Fish","2382","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","46668","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","2383","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","46672","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","2384","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15413","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76783","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15414","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76790","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15407","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15415","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76787","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15419","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76788","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15406","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18561","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18566","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18560","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18554","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18557","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18563","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15416","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15408","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15405","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15409","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15410","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15412","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18559","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15417","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15411","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","15418","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18565","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18555","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18562","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18558","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18564","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18556","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","18553","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76785","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76786","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76781","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76789","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76782","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","76784","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","4904","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","8379","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","8377","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","8380","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7758","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7756","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7757","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7759","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","8381","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7762","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","1838","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7761","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7764","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","8376","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7760","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","8384","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7752","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7755","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7753","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7754","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","1839","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7763","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
"Fish","7975","United States of America","United States","Louisiana","Louisiana","St. Charles","Saint Charles",,
